,DATE,UNRATE(%),CONSUMER CONF INDEX,PPI-CONST MAT.,CPIALLITEMS,INFLATION(%),MORTGAGE INT. MONTHLY AVG(%),MED HOUSEHOLD INCOME,CORP. BOND YIELD(%),MONTHLY HOME SUPPLY,% SHARE OF WORKING POPULATION,GDP PER CAPITA,QUARTERLY REAL GDP,QUARTERLY GDP GROWTH RATE (%),CSUSHPISA,new UNRATE(%),new CONSUMER CONF INDEX,new PPI-CONST MAT.,new CPIALLITEMS,new INFLATION(%),new MORTGAGE INT. MONTHLY AVG(%),new MED HOUSEHOLD INCOME,new CORP. BOND YIELD(%),new MONTHLY HOME SUPPLY,new % SHARE OF WORKING POPULATION,new GDP PER CAPITA,new QUARTERLY REAL GDP,new QUARTERLY GDP GROWTH RATE (%),new CSUSHPISA
120,2012-01-05,8.2,64.9,206.5,96.96139939,1.704253776,3.798,51017.0,3.8,4.7,66.78334217,51554,16253.726,0.455859987,140.156,0.00010139062089499124,0.00019969522400360162,0.0003356244531505327,7.900377951093826e-05,0.00019161709673259103,0.00045146029488234244,0.0002550615269859782,0.00018391228827622805,0.0013956007888489364,2.6776664665228335e-06,0.00016433721318526523,8.381713233012535e-05,2.2588467536236496e-05,0.0023395061404292462
119,2012-01-06,8.2,62.0,206.6,96.8192155,1.663993766,3.675,51017.0,3.64,4.8,66.78334217,51554,16253.726,0.455859987,139.155,0.00010139062089499124,0.00025787270092494414,0.000334023400890167,8.140607572695995e-05,0.00019897775894691627,0.0006083371820502626,0.0002550615269859782,0.00026020095275794414,0.0012474653546919556,2.6776664665228335e-06,0.00016433721318526523,8.381713233012535e-05,2.2588467536236496e-05,0.0024699050263650496
118,2012-01-07,8.2,65.9,206.2,96.66142091,1.408450699,3.55,51017.0,3.4,4.6,66.78334217,51803,16282.151,0.174882978,137.903,0.00010139062089499124,0.00018284261556906822,0.0003404737868196232,8.41577307877342e-05,0.000252760280439553,0.0008236656395747466,0.0002550615269859782,0.0004378532850483777,0.0015612996788969278,2.6776664665228335e-06,0.0001536088541527387,8.013625184901378e-05,2.678605883384594e-05,0.0026432516387589937
117,2012-01-08,8.1,60.6,205.5,97.19935701,1.692378999,3.602,51017.0,3.48,4.6,66.78334217,51803,16282.151,0.174882978,136.529,0.00011085874639534321,0.0002917475757597688,0.0003520630349179892,7.51408565466553e-05,0.0001937593717041987,0.0007261161166244637,0.0002550615269859782,0.0003681232700314769,0.0015612996788969278,2.6776664665228335e-06,0.0001536088541527387,8.013625184901378e-05,2.678605883384594e-05,0.002847483325445497
116,2012-01-09,7.8,70.3,206.6,97.63308117,1.991282078,3.4975,51017.0,3.49,4.5,66.78334217,51803,16282.151,0.174882978,136.607,0.00014490522788696196,0.00012404910638626283,0.000334023400890167,6.857924755926253e-05,0.00014646079243242892,0.0009354410722988498,0.0002550615269859782,0.00036022678101688463,0.0017466374939648134,2.6776664665228335e-06,0.0001536088541527387,8.013625184901378e-05,2.678605883384594e-05,0.002835479141182184
115,2012-01-10,7.8,72.2,205.5,97.59510921,2.162343595,3.3825,51017.0,3.47,4.9,66.78334217,52015,16300.035,0.109838067,136.676,0.00014490522788696196,0.00010491475277964171,0.0003520630349179892,6.913006352627022e-05,0.00012478466570394056,0.001236089392213037,0.0002550615269859782,0.0003761927919138656,0.001115036134202951,2.6776664665228335e-06,0.00014502840758270384,7.790366844822314e-05,2.7864069403460514e-05,0.0028249021267727757
114,2012-01-11,7.7,73.7,205.6,97.13269512,1.764133843,3.352,51017.0,3.5,4.6,66.78334217,52015,16300.035,0.109838067,137.154,0.00015843621910252592,9.191700118943492e-05,0.0003503835920534908,7.620357072547921e-05,0.0001811698692918315,0.0013308940851706344,0.0002550615269859782,0.00035249961721421657,0.0015612996788969278,2.6776664665228335e-06,0.00014502840758270384,7.790366844822314e-05,2.7864069403460514e-05,0.0027527019538067616
113,2012-01-12,7.9,65.1,206.4,96.87111051,1.741022367,3.345,51017.0,3.65,4.5,66.78334217,52015,16300.035,0.109838067,137.954,0.0001325296761025522,0.0001962048234277346,0.0003372331770398678,8.05209238377957e-05,0.00018513286935813218,0.0013536575353161333,0.0002550615269859782,0.0002546188795766887,0.0017466374939648134,2.6776664665228335e-06,0.00014502840758270384,7.790366844822314e-05,2.7864069403460514e-05,0.002635958899198656
112,2013-01-01,8.0,58.6,208.4,97.15758785,1.594864665,3.414,53585.0,3.8,4.0,66.55061801,52591,16441.485,0.867789548,138.667,0.00012121092342428451,0.00034799897538015346,0.0003064754609408762,7.580498753007667e-05,0.000212281964993475,0.001145251670311006,9.606405020717588e-05,0.00018391228827622805,0.003059264328710536,7.135766514773637e-06,0.00012405880558489477,6.230186074530027e-05,1.7594032521358105e-05,0.002536080256301282
111,2013-01-02,7.7,69.6,209.1,97.95331137,1.977923517,3.5325,53585.0,3.9,4.1,66.55061801,52591,16441.485,0.867789548,139.306,0.00015843621910252592,0.00013194669337028567,0.0002963864244777121,6.410519352193041e-05,0.00014830418831904556,0.0008593566845585565,9.606405020717588e-05,0.0001480537042715937,0.0027350237067983165,7.135766514773637e-06,0.00012405880558489477,6.230186074530027e-05,1.7594032521358105e-05,0.0024497797479018624
110,2013-01-03,7.5,59.7,209.8,98.20941114,1.473896216,3.565,53585.0,3.93,4.2,66.55061801,52591,16441.485,0.867789548,139.727,0.00018940594382518605,0.00031583816403889654,0.00028662941940092463,6.0738105983512236e-05,0.0002377382711178154,0.0007942545512264581,9.606405020717588e-05,0.00013872707041593716,0.002445063920539897,7.135766514773637e-06,0.00012405880558489477,6.230186074530027e-05,1.7594032521358105e-05,0.002394528564613958
109,2013-01-04,7.6,68.1,210.7,98.10730876,1.063085386,3.445,53585.0,3.73,4.4,66.55061801,52724,16464.402,0.13938522,139.86,0.00017323049118774672,0.00015060409032053624,0.00027455504735405563,6.205876953747178e-05,0.00034924056153148213,0.0010623688470068043,9.606405020717588e-05,0.00021406348082392447,0.0019539332222955575,7.135766514773637e-06,0.00011966476949020005,6.008640556687678e-05,2.736909960959723e-05,0.0023773336537269564
108,2013-01-05,7.5,76.2,209.5,98.28197977,1.361965059,3.536,53585.0,3.89,4.6,66.55061801,52724,16464.402,0.13938522,139.904,0.00018940594382518605,7.373264466451055e-05,0.0002907710449274361,5.981657322248037e-05,0.0002640032926134502,0.0008520969490261087,9.606405020717588e-05,0.00015129987610977157,0.0015612996788969278,7.135766514773637e-06,0.00011966476949020005,6.008640556687678e-05,2.736909960959723e-05,0.002371672272167251
107,2013-01-06,7.5,81.4,208.8,98.51782784,1.75441655,4.07,53585.0,4.27,4.1,66.55061801,52724,16464.402,0.13938522,140.011,0.00018940594382518605,4.661484107775869e-05,0.0003006689905535109,5.691705365416976e-05,0.00018282568522574985,0.00023341820073225836,9.606405020717588e-05,6.635729771729582e-05,0.0027350237067983165,7.135766514773637e-06,0.00011966476949020005,6.008640556687678e-05,2.736909960959723e-05,0.0023579608822694906
106,2013-01-07,7.3,80.3,208.3,98.55664362,1.960681616,4.37,53585.0,4.34,5.5,66.55061801,53281,16594.743,0.791653411,139.987,0.00022642798820008257,5.1362892907481834e-05,0.0003079445101596499,5.645350642248234e-05,0.0001507177956789103,0.00011274744884400493,9.606405020717588e-05,5.700957712417408e-05,0.000568517313040762,7.135766514773637e-06,0.00010289081386036487,4.890355865317611e-05,1.84256672790474e-05,0.0023610294382007705
105,2013-01-08,7.2,81.5,208.9,98.67520051,1.518367554,4.456,53585.0,4.54,5.5,66.55061801,53281,16594.743,0.791653411,140.356,0.00024756954419806823,4.620560151255381e-05,0.0002992346388104421,5.5060915802223415e-05,0.00022804319438652184,9.151793819946191e-05,9.606405020717588e-05,3.69438746892496e-05,0.000568517313040762,7.135766514773637e-06,0.00010289081386036487,4.890355865317611e-05,1.84256672790474e-05,0.002314287547713756
104,2013-01-09,7.2,79.7,208.9,98.78996021,1.184925259,4.49,53585.0,4.64,5.4,66.55061801,53281,16594.743,0.791653411,141.526,0.00024756954419806823,5.4153534623927615e-05,0.0002992346388104421,5.374565413309331e-05,0.00031159434797304675,8.427270376997086e-05,9.606405020717588e-05,2.9739832988041074e-05,0.00063607960091585,7.135766514773637e-06,0.00010289081386036487,4.890355865317611e-05,1.84256672790474e-05,0.002172099892241477
103,2013-01-10,7.2,71.2,209.3,98.53554808,0.963612703,4.192,53585.0,4.53,4.9,66.55061801,53866,16712.76,0.711171002,142.061,0.00024756954419806823,0.00011458557133277708,0.0002935653124306897,5.670496407032147e-05,0.0003833228826761016,0.00017362862352557685,9.606405020717588e-05,3.7753984678617746e-05,0.001115036134202951,7.135766514773637e-06,8.779881429703879e-05,4.0584504302275764e-05,1.9347553331529826e-05,0.002110019979973229
102,2013-01-11,6.9,70.4,209.8,98.3342967,1.237072212,4.255,53585.0,4.63,5.0,66.55061801,53866,16712.76,0.711171002,142.169,0.00032358849499633324,0.00012296014191696378,0.00028662941940092463,5.916089739762232e-05,0.0002967482755753089,0.0001490236251924908,9.606405020717588e-05,3.039197663470903e-05,0.000996651390195666,7.135766514773637e-06,8.779881429703879e-05,4.0584504302275764e-05,1.9347553331529826e-05,0.002097704400612262
101,2013-01-12,6.7,78.1,209.8,98.32585848,1.501735618,4.4575,53585.0,4.62,5.2,66.55061801,53866,16712.76,0.711171002,142.525,0.0003868282506424965,6.235903157287336e-05,0.00028662941940092463,5.9266163461651236e-05,0.000231621920596039,9.118553902660849e-05,9.606405020717588e-05,3.1058420231440276e-05,0.0007962255934438275,7.135766514773637e-06,8.779881429703879e-05,4.0584504302275764e-05,1.9347553331529826e-05,0.002057614282524302
100,2014-01-01,6.6,80.7,211.7,98.69165503,1.578947372,4.432,53657.0,4.49,5.1,66.31769921,53804,16654.247,-0.350109737,143.015,0.00042294002563156134,4.9582819636521375e-05,0.00026173453299456283,5.4870372078694605e-05,0.00021546918607883342,9.700414167475465e-05,9.346949072183134e-05,4.11759973608393e-05,0.000890824489283322,1.9031699737001714e-05,8.928729056041561e-05,4.45154163274268e-05,3.6831099498718265e-05,0.002003681585686061
99,2014-01-02,6.7,78.1,212.7,99.05660775,1.126349242,4.3025,53657.0,4.45,5.3,66.31769921,53804,16654.247,-0.350109737,143.912,0.0003868282506424965,6.235903157287336e-05,0.0002495125309097074,5.0809633440968245e-05,0.00032915800046760905,0.00013280551296273566,9.346949072183134e-05,4.490816657341956e-05,0.0007116652370313656,1.9031699737001714e-05,8.928729056041561e-05,4.45154163274268e-05,3.6831099498718265e-05,0.001908580746448489
98,2014-01-03,6.7,82.3,213.4,99.69453668,1.512202876,4.3425,53657.0,4.38,5.6,66.31769921,53804,16654.247,-0.350109737,144.988,0.0003868282506424965,4.305840481957924e-05,0.00024129823625947418,4.4419900626126326e-05,0.00022936316656813792,0.00012052506742786089,9.346949072183134e-05,5.2271752272584844e-05,0.0005081276209050201,1.9031699737001714e-05,8.928729056041561e-05,4.45154163274268e-05,3.6831099498718265e-05,0.00180042722034946
97,2014-01-04,6.2,82.3,213.6,100.0232051,1.952857911,4.3375,53657.0,4.24,5.7,66.31769921,54703,16868.109,1.284128907,145.717,0.0006043730963662079,4.305840481957924e-05,0.0002390013479433642,4.14481663929596e-05,0.00015182591281848607,0.00012199576400157992,9.346949072183134e-05,7.081884963054826e-05,0.00045414979634978564,1.9031699737001714e-05,6.997199451339047e-05,3.1751398190234056e-05,1.3667270188806871e-05,0.0017306504881582439
96,2014-01-05,6.3,83.0,214.3,100.3725471,2.127111537,4.192,53657.0,4.16,5.2,66.31769921,54703,16868.109,1.284128907,146.391,0.0005527786369235996,4.0480955470367944e-05,0.0002311330158475421,3.850715139243803e-05,0.00012896980536056873,0.00017362862352557685,9.346949072183134e-05,8.423812202515223e-05,0.0007962255934438275,1.9031699737001714e-05,6.997199451339047e-05,3.1751398190234056e-05,1.3667270188806871e-05,0.0016685423661489626
95,2014-01-06,6.1,85.2,214.5,100.5594535,2.072341326,4.1625,53657.0,4.25,5.7,66.31769921,54703,16868.109,1.284128907,146.401,0.0006607800216060862,3.334257935544407e-05,0.00022893286686055423,3.702029547488553e-05,0.00013575623194448576,0.00018650778663380143,9.346949072183134e-05,6.929929608735799e-05,0.00045414979634978564,1.9031699737001714e-05,6.997199451339047e-05,3.1751398190234056e-05,1.3667270188806871e-05,0.0016676378337115128
94,2014-01-07,6.2,90.9,214.8,100.5202158,1.992328582,4.13,53657.0,4.16,6.2,66.31769921,55462,17064.616,1.164961644,145.86,0.0006043730963662079,2.0170132269410517e-05,0.00022567184058044587,3.732759791791478e-05,0.00014631735296780128,0.0002018052069221017,9.346949072183134e-05,8.423812202515223e-05,0.0002589990928110253,1.9031699737001714e-05,5.695655330594189e-05,2.3276757956392432e-05,1.4691838787878976e-05,0.0017172832059025277
93,2014-01-08,6.1,92.4,215.5,100.3522954,1.699611332,4.115,53657.0,4.08,5.4,66.31769921,55462,17064.616,1.164961644,145.632,0.0006607800216060862,1.7671095399934962e-05,0.00021824224281216214,3.867179897390522e-05,0.00019245178522612108,0.00020928260862033217,9.346949072183134e-05,0.00010019992126922694,0.00063607960091585,1.9031699737001714e-05,5.695655330594189e-05,2.3276757956392432e-05,1.4691838787878976e-05,0.001738645243557602
92,2014-01-09,5.9,86.0,215.7,100.4278174,1.657918666,4.1625,53657.0,4.11,5.4,66.31769921,55462,17064.616,1.164961644,147.395,0.0007898659417364615,3.107149295128158e-05,0.000216164774217374,3.806135874075583e-05,0.00020011274285780447,0.00018650778663380143,9.346949072183134e-05,9.388755041540977e-05,0.00063607960091585,1.9031699737001714e-05,5.695655330594189e-05,2.3276757956392432e-05,1.4691838787878976e-05,0.001580127380734745
91,2014-01-10,5.7,94.5,215.9,100.1755148,1.664340182,4.036,53657.0,3.92,5.3,66.31769921,55683,17141.235,0.448993402,147.929,0.0009441454684651695,1.468384747749586e-05,0.00021410707700802154,4.013926103852668e-05,0.00019891323389535683,0.00025348277174638546,9.346949072183134e-05,0.00014176877885679984,0.0007116652370313656,1.9031699737001714e-05,5.3643650656581654e-05,2.0622785208398326e-05,2.2682751807214865e-05,0.0015350236168129574
90,2014-01-11,5.8,88.7,215.8,99.63462536,1.322355174,3.9975,53657.0,3.92,5.7,66.31769921,55683,17141.235,0.448993402,148.133,0.0008635701954892239,2.448846324242757e-05,0.0002151334659869394,4.498412677860076e-05,0.00027397698741910313,0.00027829238468892457,9.346949072183134e-05,0.00014176877885679984,0.00045414979634978564,1.9031699737001714e-05,5.3643650656581654e-05,2.0622785208398326e-05,2.2682751807214865e-05,0.0015181343332117323
89,2014-01-12,5.6,92.6,215.5,99.06968698,0.756493268,3.864,53657.0,3.79,5.1,66.31769921,55683,17141.235,0.448993402,147.848,0.0010322310367548194,1.7362173467001747e-05,0.00021824224281216214,5.06698195236696e-05,0.0004653323040976372,0.0003846899858821238,9.346949072183134e-05,0.0001879445346375298,0.000890824489283322,1.9031699737001714e-05,5.3643650656581654e-05,2.0622785208398326e-05,2.2682751807214865e-05,0.0015417815732808701
88,2015-01-01,5.7,102.9,215.8,98.6034757,-0.089348314,3.67,56516.0,3.46,4.8,66.11387763,56018,17280.647,0.813313626,148.023,0.0009441454684651695,7.000734142460593e-06,0.0002151334659869394,5.5899248800388604e-05,0.0010268742418995322,0.0006157566974817971,3.151226201797546e-05,0.0003844391353826546,0.0012474653546919556,4.490404213700073e-05,4.898554440009353e-05,1.65456528192348e-05,1.8185150869025012e-05,0.0015272181187222958
87,2015-01-02,5.5,96.4,215.3,99.03171502,-0.025129803,3.71,56516.0,3.61,4.5,66.11387763,56018,17280.647,0.813313626,148.276,0.0011285254065693511,1.2418680648829613e-05,0.00022033967268238796,5.107679758961903e-05,0.0009669990572562705,0.0005588430079815728,3.151226201797546e-05,0.000277692018887081,0.0017466374939648134,4.490404213700073e-05,4.898554440009353e-05,1.65456528192348e-05,1.8185150869025012e-05,0.001506406016584531
86,2015-01-03,5.4,101.3,215.0,99.62112422,-0.073637395,3.77,56516.0,3.64,5.1,66.11387763,56018,17280.647,0.813313626,148.409,0.0012337917536277489,8.061562809155982e-06,0.00022352366475203358,4.511226255089665e-05,0.0010118921988509972,0.0004831774061775289,3.151226201797546e-05,0.00026020095275794414,0.000890824489283322,4.490404213700073e-05,4.898554440009353e-05,1.65456528192348e-05,1.8185150869025012e-05,0.0014955790790036345
85,2015-01-04,5.4,95.2,214.5,99.82364134,-0.199517462,3.672,56516.0,3.52,4.9,66.11387763,56547,17380.875,0.580001432,148.09,0.0012337917536277489,1.3804858046021938e-05,0.00022893286686055423,4.3227972913776186e-05,0.0011383448634461881,0.0006127781003331358,3.151226201797546e-05,0.0003375388295949655,0.001115036134202951,4.490404213700073e-05,4.2439602256331304e-05,1.4122384321413211e-05,2.0949912043652223e-05,0.0015216788273610122
84,2015-01-05,5.6,95.4,213.7,100.3324656,-0.039932732,3.84,56516.0,3.98,5.0,66.11387763,56547,17380.875,0.580001432,147.696,0.0010322310367548194,1.3563523848281527e-05,0.0002378611138099211,3.883369858345729e-05,0.0009804838414664485,0.0004077437358168632,3.151226201797546e-05,0.000124469769360151,0.000996651390195666,4.490404213700073e-05,4.2439602256331304e-05,1.4122384321413211e-05,2.0949912043652223e-05,0.0015545434486343695
83,2015-01-06,5.3,101.4,213.7,100.6839172,0.123771257,3.9825,56516.0,4.19,5.4,66.11387763,56547,17380.875,0.580001432,147.949,0.0013488638526047416,7.990786282553459e-06,0.0002378611138099211,3.606215872524067e-05,0.0008412472320481683,0.0002886030148699538,3.151226201797546e-05,7.893122943311261e-05,0.00063607960091585,4.490404213700073e-05,4.2439602256331304e-05,1.4122384321413211e-05,2.0949912043652223e-05,0.0015333595435442354
82,2015-01-07,5.2,90.9,213.7,100.6906678,0.169569871,4.046,56516.0,4.15,5.2,66.11387763,56779,17437.08,0.323372673,148.659,0.0014746525389321453,2.0170132269410517e-05,0.0002378611138099211,3.601090657799886e-05,0.0008059590872861149,0.0002474087598013517,3.151226201797546e-05,8.6085217013448e-05,0.0007962255934438275,4.490404213700073e-05,3.985200379586831e-05,1.2922317490430917e-05,2.447879055988557e-05,0.0014754375459940395
81,2015-01-08,5.1,101.5,213.3,100.548062,0.195079344,3.905,56516.0,4.04,5.0,66.11387763,56779,17437.08,0.323372673,150.012,0.0016121527485262934,7.920631133859786e-06,0.00024245494292109894,3.710925006588335e-05,0.000786949251756915,0.00034828040710508686,3.151226201797546e-05,0.00010928140103750184,0.000996651390195666,4.490404213700073e-05,3.985200379586831e-05,1.2922317490430917e-05,2.447879055988557e-05,0.0013710395684669089
80,2015-01-09,5.0,103.0,212.5,100.3915331,-0.036129731,3.89,56516.0,4.07,5.9,66.11387763,56779,17437.08,0.323372673,151.504,0.0017624511844725893,6.939271101234226e-06,0.00025191040999520537,3.835343071233995e-05,0.000977001655290195,0.0003611831308760791,3.151226201797546e-05,0.00010239697586558349,0.00036278101817563364,4.490404213700073e-05,3.985200379586831e-05,1.2922317490430917e-05,2.447879055988557e-05,0.0012644486314204177
79,2015-01-10,5.0,97.6,212.4,100.3463887,0.170574516,3.796,56516.0,3.95,5.6,66.11387763,56736,17462.579,0.146234347,153.618,0.0017624511844725893,1.1171690942196455e-05,0.0002531179751480822,3.8719953282606275e-05,0.0008052018112195588,0.0004536551129765594,3.151226201797546e-05,0.00013283801088438614,0.0005081276209050201,4.490404213700073e-05,4.031939442962822e-05,1.2412037893170255e-05,2.7255624997553232e-05,0.0011274391306744546
78,2015-01-11,5.1,90.4,211.7,100.1345895,0.501797581,3.9425,56516.0,4.06,5.5,66.11387763,56736,17462.579,0.146234347,156.142,0.0016121527485262934,2.107934626720419e-05,0.00026173453299456283,4.048684504078867e-05,0.0005905977722594824,0.00031800367997055683,3.151226201797546e-05,0.00010464219959894733,0.000568517313040762,4.490404213700073e-05,4.031939442962822e-05,1.2412037893170255e-05,2.7255624997553232e-05,0.0009831427642651024
77,2015-01-12,5.0,96.5,210.9,99.79241995,0.729519788,3.964,56516.0,3.97,5.1,66.11387763,56736,17462.579,0.146234347,158.329,0.0017624511844725893,1.2309651257628855e-05,0.00027194167764070726,4.351325191384268e-05,0.0004772302532015882,0.00030184691071321885,3.151226201797546e-05,0.00012719891417596537,0.000890824489283322,4.490404213700073e-05,4.031939442962822e-05,1.2412037893170255e-05,2.7255624997553232e-05,0.000873121611648413
76,2016-01-01,4.8,98.1,211.4,99.95738702,1.373086811,3.8725,59039.0,4.0,5.6,65.88071495,56923,17565.465,0.589179869,160.309,0.002106299197485622,1.068981859412933e-05,0.0002655165376795528,4.202691424470438e-05,0.00026126870288643736,0.0003768414614013222,1.2071673643715288e-05,0.00011918586991697601,0.0005081276209050201,0.00011987843845136433,3.8325883757598233e-05,1.0549771072867667e-05,2.0833593188288818e-05,0.0007841636421532222
75,2016-01-02,4.9,92.2,211.3,100.0396596,1.017799782,3.66,59039.0,3.96,5.5,65.88071495,56923,17565.465,0.589179869,161.989,0.0019267346633274757,1.7985513824675036e-05,0.0002667893081612938,4.130472915797977e-05,0.00036436399881112873,0.0006308681337816558,1.2071673643715288e-05,0.00012998789089444616,0.000568517313040762,0.00011987843845136433,3.8325883757598233e-05,1.0549771072867667e-05,2.0833593188288818e-05,0.0007158243625424796
74,2016-01-03,5.0,96.2,211.6,100.4704304,0.852536233,3.694,59039.0,3.82,5.5,65.88071495,56923,17565.465,0.589179869,163.567,0.0017624511844725893,1.2639645042534103e-05,0.0002629891789643635,3.772118223118194e-05,0.0004253246510437429,0.0005809487712925014,1.2071673643715288e-05,0.00017610542301831227,0.000568517313040762,0.00011987843845136433,3.8325883757598233e-05,1.0549771072867667e-05,2.0833593188288818e-05,0.0006570647754319085
73,2016-01-04,5.1,94.2,212.7,100.9467675,1.12511039,3.605,59039.0,3.62,5.0,65.88071495,57396,17618.581,0.302388807,165.017,0.0016121527485262934,1.5077487109663615e-05,0.0002495125309097074,3.411940506882375e-05,0.00032953995824725515,0.0007208544088551482,1.2071673643715288e-05,0.0002717348130554672,0.000996651390195666,0.00011987843845136433,3.3712404913808116e-05,9.700518559810386e-06,2.4792370629581502e-05,0.0006073309249633829
72,2016-01-05,4.8,92.6,213.7,101.3551771,1.019322603,3.6,59039.0,3.65,5.1,65.88071495,57396,17618.581,0.302388807,166.658,0.002106299197485622,1.7362173467001747e-05,0.0002378611138099211,3.130636961923374e-05,0.00036384496055736395,0.0007296452259752728,1.2071673643715288e-05,0.0002546188795766887,0.000890824489283322,0.00011987843845136433,3.3712404913808116e-05,9.700518559810386e-06,2.4792370629581502e-05,0.0005555689178506822
71,2016-01-06,4.9,98.0,214.6,101.6880646,0.997326512,3.568,59039.0,3.5,5.3,65.88071495,57396,17618.581,0.302388807,168.337,0.0019267346633274757,1.0784500912388283e-05,0.00022784065676366305,2.9185963027741424e-05,0.00037141440082787423,0.0007884994765965158,1.2071673643715288e-05,0.00035249961721421657,0.0007116652370313656,0.00011987843845136433,3.3712404913808116e-05,9.700518559810386e-06,2.4792370629581502e-05,0.0005071689205209452
70,2016-01-07,4.8,97.3,215.3,101.5235194,0.827138819,3.44,59039.0,3.28,4.5,65.88071495,57784,17724.489,0.601115379,170.054,0.002106299197485622,1.1471178946231564e-05,0.00022033967268238796,3.021549142106676e-05,0.00043555706932441333,0.0010753199498769591,1.2071673643715288e-05,0.0005679636387774217,0.0017466374939648134,0.00011987843845136433,3.0345693180705278e-05,8.205801806489664e-06,2.0683299196207372e-05,0.0004620292968088632
69,2016-01-08,4.9,101.1,216.0,101.6167617,1.062874489,3.435,59039.0,3.32,5.0,65.88071495,57784,17724.489,0.601115379,171.542,0.0019267346633274757,8.205002059138997e-06,0.00021308558382624392,2.9627713481854397e-05,0.0003493095170382522,0.0010884287647400363,1.2071673643715288e-05,0.0005207846982353028,0.000996651390195666,0.00011987843845136433,3.0345693180705278e-05,8.205801806489664e-06,2.0683299196207372e-05,0.0004261713991479628
68,2016-01-09,5.0,104.1,215.3,101.8610479,1.463783603,3.46,59039.0,3.41,5.2,65.88071495,57784,17724.489,0.601115379,173.133,0.0017624511844725893,6.29777009898247e-06,0.00022033967268238796,2.8141439209029034e-05,0.00023999978340617507,0.0010244429891532701,1.2071673643715288e-05,0.00042846168193766795,0.0007962255934438275,0.00011987843845136433,3.0345693180705278e-05,8.205801806489664e-06,2.0683299196207372e-05,0.0003909031204897213
67,2016-01-10,4.9,98.6,214.8,101.9880431,1.635987524,3.47,59039.0,3.51,5.2,65.88071495,58263,17812.56,0.496888796,174.341,0.0019267346633274757,1.0228730797468548e-05,0.00022567184058044587,2.7398476566800177e-05,0.00020426416834218257,0.0009999135297883328,1.2071673643715288e-05,0.0003449381503009082,0.0007962255934438275,0.00011987843845136433,2.664941072153075e-05,7.13981147205152e-06,2.2033216378171047e-05,0.00036608683645944127
66,2016-01-11,4.7,107.1,214.5,101.8294046,1.692537123,3.77,59039.0,3.86,5.2,65.88071495,58263,17812.56,0.496888796,175.147,0.002302559873986887,4.8338672373593716e-06,0.00022893286686055423,2.8329676944672243e-05,0.00019373068854851457,0.0004831774061775289,1.2071673643715288e-05,0.00016147164435618085,0.0007962255934438275,0.00011987843845136433,2.664941072153075e-05,7.13981147205152e-06,2.2033216378171047e-05,0.0003504112116044897
65,2016-01-12,4.7,113.7,215.5,101.8627356,2.074622152,4.198,59039.0,4.06,5.4,65.88071495,58263,17812.56,0.496888796,176.624,0.002302559873986887,2.7010440092910587e-06,0.00021824224281216214,2.8131434728513454e-05,0.0001354666229161289,0.00017112001269825613,1.2071673643715288e-05,0.00010464219959894733,0.00063607960091585,0.00011987843845136433,2.664941072153075e-05,7.13981147205152e-06,2.2033216378171047e-05,0.0003234062531794559
64,2017-01-01,4.7,111.8,217.3,102.4563639,2.500042222,4.15,61136.0,3.92,5.4,65.62325127,58745,17896.623,0.471931042,177.558,0.002302559873986887,3.1937199840489357e-06,0.0002002412193131413,2.4824220741612094e-05,9.095700252358097e-05,0.00019224917787264808,5.437655393802947e-06,0.00014176877885679984,0.00063607960091585,0.0003544683089139643,2.3384315701061225e-05,6.251765748947886e-06,2.236932691116525e-05,0.00030741355085078884
63,2017-01-02,4.6,114.8,218.8,102.7787036,2.737958137,4.1675,61136.0,3.95,5.3,65.62325127,58745,17896.623,0.471931042,178.117,0.002517061594176658,2.4513450021997834e-06,0.0001863796707967985,2.3194331884800968e-05,7.27922624738567e-05,0.00018425952104209907,5.437655393802947e-06,0.00013283801088438614,0.0007116652370313656,0.0003544683089139643,2.3384315701061225e-05,6.251765748947886e-06,2.236932691116525e-05,0.0002982226418350936
62,2017-01-03,4.4,125.6,219.7,102.8622419,2.380612376,4.196,61136.0,4.01,5.0,65.62325127,58745,17896.623,0.471931042,179.111,0.003007687858834696,9.457825561738078e-07,0.00017852760294882332,2.278967801491073e-05,0.00010171916464627778,0.0001719521637282884,5.437655393802947e-06,0.000116628630714446,0.000996651390195666,0.0003544683089139643,2.3384315701061225e-05,6.251765748947886e-06,2.236932691116525e-05,0.0002825528632303705
61,2017-01-04,4.4,120.3,221.0,103.1672834,2.19968995,4.045,61136.0,3.87,5.4,65.62325127,59172,17996.802,0.559764823,180.254,0.003007687858834696,1.509274358657919e-06,0.00016776597351433908,2.1371113264934625e-05,0.00012049653808874291,0.0002480095547457386,5.437655393802947e-06,0.00015800726950029577,0.00063607960091585,0.0003544683089139643,2.0827573445460573e-05,5.336540193312864e-06,2.120867127614682e-05,0.0002655489534503637
60,2017-01-05,4.4,117.9,221.7,103.2554627,1.874877687,4.01,61136.0,3.85,5.1,65.62325127,59172,17996.802,0.559764823,181.601,0.003007687858834696,1.865014511520223e-06,0.00016224245088752574,2.0977745209096992e-05,0.00016332585533669343,0.000269982065351796,5.437655393802947e-06,0.0001650119645303478,0.000890824489283322,0.0003544683089139643,2.0827573445460573e-05,5.336540193312864e-06,2.120867127614682e-05,0.0002468186769373817
